"employee_id";"salary_id";"name";"department"
"585";"585";"Bryan Barros";"Filmes"
"586";"586";"Arthur Martins";"Automotivo"
"587";"587";"Sr. Júlio Moraes";"Casa"
"588";"588";"Ana Laura Saraiva";"Jóias"
"589";"589";"Pedro Henrique Moraes";"Brinquedos"
"590";"590";"João Miguel Xavier Neto";"Livros"
"591";"591";"Mariana Santos";"Ferramentas"
"592";"592";"Srta. Antonella Moreira";"Crianças"
"593";"593";"Isabella Albuquerque";"Eletrônicos"
"594";"594";"Sra. Maria Eduarda Oliveira";"Automotivo"
"595";"595";"Júlio César Reis";"Brinquedos"
"596";"596";"Roberto Santos";"Mercearia"
"597";"597";"Emanuelly Silva";"Turismo"
"598";"598";"Sophia Santos";"Jardim"
"599";"599";"Tertuliano Costa Jr.";"Roupas"
"600";"600";"Giovanna Costa";"Livros"
"601";"601";"Raul Pereira";"Turismo"
"602";"602";"Bryan Saraiva";"Crianças"
"603";"603";"Luiza Martins";"Música"
"604";"604";"Yuri Melo";"Jogos"
"605";"605";"Fabrícia Albuquerque";"Esportes"
"606";"606";"Ana Júlia Barros Jr.";"Brinquedos"
"607";"607";"Alice Braga";"Filmes"
"608";"608";"Sr. Daniel Pereira";"Música"
"609";"609";"Júlio César Melo";"Industrial"
"610";"610";"Suélen Macedo";"Automotivo"
"611";"611";"Júlio César Carvalho";"Mercearia"
"612";"612";"Isis Nogueira";"Sapatos"
"613";"613";"Dr. Gael Silva";"Automotivo"
"614";"614";"Heloísa Martins";"Ferramentas"
"615";"615";"Dalila Macedo";"Casa"
"616";"616";"Pablo Saraiva";"Jogos"
"617";"617";"Aline Costa";"Jóias"
"618";"618";"Aline Oliveira";"Saúde"
"619";"619";"Suélen Barros";"Jardim"
"620";"620";"Fabrício Nogueira";"Eletrônicos"
"621";"621";"Kléber Barros Filho";"Música"
"622";"622";"Isabelly Costa";"Eletrônicos"
"623";"623";"Víctor Moreira";"Livros"
"624";"624";"Maria Helena Xavier";"Industrial"
"625";"625";"Pietro Costa";"Esportes"
"626";"626";"Larissa Moraes";"Filmes"
"627";"627";"Bruna Batista";"Música"
"628";"628";"Dalila Nogueira";"Sapatos"
"629";"629";"Arthur Franco Filho";"Automotivo"
"630";"630";"Cauã Braga";"Saúde"
"631";"631";"Fabrícia Moreira Filho";"Turismo"
"632";"632";"Lara Melo";"Beleza"
"633";"633";"Vicente Moraes";"Filmes"
"634";"634";"Hélio Macedo Filho";"Esportes"
"635";"635";"Sr. Lucca Macedo";"Jardim"
"636";"636";"Lucas Oliveira";"Saúde"
"637";"637";"Eduarda Xavier";"Bebê"
"638";"638";"Joaquim Albuquerque";"Roupas"
"639";"639";"Isabelly Carvalho Jr.";"Jogos"
"640";"640";"Lorenzo Souza";"Jardim"
"641";"641";"Sara Silva";"Filmes"
"642";"642";"Warley Xavier";"Crianças"
"643";"643";"Marcelo Batista";"Livros"
"644";"644";"Marcelo Xavier";"Mercearia"
"645";"645";"Warley Albuquerque Neto";"Industrial"
"646";"646";"Lívia Batista";"Bebê"
"647";"647";"Marcelo Carvalho";"Sapatos"
"648";"648";"Miguel Souza";"Jardim"
"649";"649";"Dra. Alessandra Albuquerque";"Computadores"
"650";"650";"Dra. Lorena Silva";"Bebê"
"651";"651";"Sra. Larissa Silva";"Mercearia"
"652";"652";"Felícia Braga";"Industrial"
"653";"653";"Hugo Albuquerque";"Turismo"
"654";"654";"Beatriz Braga";"Livros"
"655";"655";"Yuri Braga";"Saúde"
"656";"656";"Luiza Barros";"Brinquedos"
"657";"657";"Lorraine Braga Neto";"Bebê"
"658";"658";"Samuel Costa";"Eletrônicos"
"659";"659";"Júlia Santos";"Esportes"
"660";"660";"Ricardo Macedo";"Industrial"
"661";"661";"Célia Barros";"Beleza"
"662";"662";"Isabelly Pereira";"Bebê"
"663";"663";"Kléber Santos";"Turismo"
"664";"664";"Marli Silva";"Jóias"
"665";"665";"Enzo Gabriel Moraes";"Beleza"
"666";"666";"Enzo Gabriel Batista";"Industrial"
"667";"667";"Srta. Maria Luiza Martins";"Música"
"668";"668";"Hugo Batista";"Jóias"
"669";"669";"Ana Júlia Macedo";"Livros"
"670";"670";"Isabela Batista";"Jogos"
"671";"671";"Talita Albuquerque";"Ferramentas"
"672";"672";"Júlio Costa Jr.";"Sapatos"
"673";"673";"Ricardo Reis";"Eletrônicos"
"674";"674";"Esther Carvalho";"Roupas"
"675";"675";"Mércia Xavier";"Brinquedos"
"676";"676";"Manuela Albuquerque";"Bebê"
"677";"677";"Antônio Nogueira";"Mercearia"
"678";"678";"Cauã Xavier";"Jardim"
"679";"679";"Dra. Marli Barros";"Computadores"
"680";"680";"Maria Luiza Barros";"Saúde"
"681";"681";"Gustavo Carvalho";"Beleza"
"682";"682";"Sophia Saraiva Jr.";"Jóias"
"683";"683";"João Lucas Albuquerque Neto";"Mercearia"
"684";"684";"Sílvia Barros";"Beleza"
"685";"685";"Cecília Moraes";"Turismo"
"686";"686";"Clara Batista";"Industrial"
"687";"687";"Marcelo Pereira";"Crianças"
"688";"688";"Carla Franco";"Música"
"689";"689";"Isis Martins";"Ferramentas"
"690";"690";"Raul Oliveira";"Esportes"
"691";"691";"Marcelo Moraes";"Ferramentas"
"692";"692";"Lívia Franco";"Jogos"
"693";"693";"João Miguel Moraes";"Mercearia"
"694";"694";"Emanuel Albuquerque";"Esportes"
"695";"695";"Meire Xavier";"Filmes"
"696";"696";"Aline Souza";"Jóias"
"697";"697";"Ricardo Moreira Neto";"Ferramentas"
"698";"698";"Maria Cecília Nogueira Neto";"Beleza"
"699";"699";"Víctor Martins";"Música"
"700";"700";"Gustavo Silva";"Turismo"
"701";"701";"Joaquim Albuquerque";"Automotivo"
"702";"702";"Ana Júlia Albuquerque";"Eletrônicos"
"703";"703";"Joaquim Pereira";"Livros"
"704";"704";"Pablo Santos";"Saúde"
"705";"705";"Sr. Sirineu Franco";"Saúde"
"706";"706";"Beatriz Costa";"Sapatos"
"707";"707";"Lavínia Franco";"Livros"
"708";"708";"Pedro Henrique Oliveira";"Ferramentas"
"709";"709";"Clara Albuquerque";"Casa"
"710";"710";"Fabiano Oliveira";"Brinquedos"
"711";"711";"Miguel Santos";"Industrial"
"712";"712";"Lívia Xavier";"Turismo"
"713";"713";"Fabrício Xavier";"Sapatos"
"714";"714";"Natália Barros";"Sapatos"
"715";"715";"Rebeca Reis";"Roupas"
"716";"716";"Norberto Barros";"Música"
"717";"717";"Lorraine Costa";"Esportes"
"718";"718";"Warley Batista";"Casa"
"719";"719";"Matheus Saraiva";"Crianças"
"720";"720";"Danilo Silva";"Música"
"721";"721";"João Lucas Silva";"Industrial"
"722";"722";"Laura Barros";"Industrial"
"723";"723";"Eloá Nogueira";"Saúde"
"724";"724";"Vitória Albuquerque";"Sapatos"
"725";"725";"Danilo Macedo";"Brinquedos"
"726";"726";"Júlio César Carvalho";"Jardim"
"727";"727";"Tertuliano Batista";"Sapatos"
"728";"728";"Lorraine Nogueira";"Jóias"
"729";"729";"Núbia Costa";"Mercearia"
"730";"730";"Dra. Suélen Batista";"Casa"
"731";"731";"Giovanna Reis";"Beleza"
"732";"732";"Pedro Henrique Melo";"Brinquedos"
"733";"733";"Anthony Carvalho";"Filmes"
"734";"734";"Srta. Roberta Melo";"Crianças"
"735";"735";"Caio Moreira";"Bebê"
"736";"736";"Fabiano Pereira";"Esportes"
"737";"737";"Júlia Barros";"Bebê"
"738";"738";"Carla Reis";"Esportes"
"739";"739";"Cecília Moreira";"Bebê"
"740";"740";"Márcia Franco";"Jóias"
"741";"741";"Bruna Nogueira";"Crianças"
"742";"742";"Helena Costa";"Casa"
"743";"743";"Marcelo Franco";"Mercearia"
"744";"744";"Dra. Maria Helena Saraiva";"Beleza"
"745";"745";"Elisa Macedo";"Eletrônicos"
"746";"746";"Joaquim Martins";"Automotivo"
"747";"747";"Sr. Benício Silva";"Turismo"
"748";"748";"Matheus Macedo";"Música"
"749";"749";"Lucca Pereira";"Sapatos"
"750";"750";"Márcia Costa";"Esportes"
"751";"751";"Isabela Costa";"Jardim"
"752";"752";"Ana Luiza Xavier";"Livros"
"753";"753";"Carlos Albuquerque";"Brinquedos"
"754";"754";"Maria Júlia Albuquerque";"Livros"
"755";"755";"Ricardo Silva";"Casa"
"756";"756";"Daniel Moreira Neto";"Jóias"
"757";"757";"Carla Batista";"Automotivo"
"758";"758";"Benício Reis";"Computadores"
"759";"759";"Sr. Davi Moraes";"Turismo"
"760";"760";"Srta. Isis Braga";"Crianças"
"761";"761";"Eloá Xavier";"Computadores"
"762";"762";"Nicolas Reis";"Brinquedos"
"763";"763";"Sra. Luiza Santos";"Brinquedos"
"764";"764";"Karla Carvalho";"Brinquedos"
"765";"765";"Carla Moraes Neto";"Jogos"
"766";"766";"Eduarda Souza";"Crianças"
"767";"767";"Nataniel Xavier Filho";"Jogos"
"768";"768";"Srta. Isabelly Oliveira";"Música"
"769";"769";"Gúbio Pereira";"Eletrônicos"
"770";"770";"Karla Xavier";"Jogos"
"771";"771";"Calebe Xavier";"Música"
"772";"772";"Alexandre Souza";"Esportes"
"773";"773";"João Silva";"Eletrônicos"
"774";"774";"Srta. Aline Moraes";"Jogos"
"775";"775";"Gúbio Macedo";"Eletrônicos"
"776";"776";"Isis Xavier";"Saúde"
"777";"777";"Ana Laura Oliveira";"Crianças"
"778";"778";"Silas Saraiva";"Filmes"
"779";"779";"Heloísa Barros";"Eletrônicos"
"780";"780";"Antonella Xavier";"Industrial"
"781";"781";"Gabriel Souza";"Beleza"
"782";"782";"Paulo Reis";"Jogos"
"783";"783";"Pietro Braga";"Beleza"
"784";"784";"Maria Xavier";"Automotivo"
"785";"785";"Lívia Souza";"Saúde"
"786";"786";"Breno Braga";"Mercearia"
"787";"787";"Washington Silva";"Roupas"
"788";"788";"Pedro Moraes";"Música"
"789";"789";"Enzo Souza";"Computadores"
"790";"790";"Alice Melo";"Sapatos"
"791";"791";"Lavínia Macedo";"Crianças"
"792";"792";"Srta. Roberta Macedo";"Saúde"
"793";"793";"Kléber Braga";"Jardim"
"794";"794";"Ofélia Santos";"Casa"
"795";"795";"Sra. Isabelly Martins";"Sapatos"
"796";"796";"Emanuel Xavier";"Livros"
"797";"797";"Fábio Nogueira";"Bebê"
"798";"798";"Manuela Barros";"Jóias"
"799";"799";"Heitor Reis";"Livros"
"800";"800";"Alícia Franco Jr.";"Jóias"
"801";"801";"Maria Clara Batista Jr.";"Industrial"
"802";"802";"Laura Nogueira";"Beleza"
"803";"803";"Alice Souza";"Jóias"
"804";"804";"Sr. Fábio Oliveira";"Crianças"
"805";"805";"Larissa Moreira";"Mercearia"
"806";"806";"Pablo Carvalho";"Automotivo"
"807";"807";"Dr. Júlio Franco";"Crianças"
"808";"808";"Marcos Martins";"Jóias"
"809";"809";"Maria Júlia Batista";"Bebê"
"810";"810";"Ofélia Costa";"Beleza"
"811";"811";"Liz Silva";"Automotivo"
"812";"812";"Srta. Ana Júlia Carvalho";"Jóias"
"813";"813";"Beatriz Melo";"Filmes"
"814";"814";"Lucca Melo";"Filmes"
"815";"815";"Carlos Silva";"Sapatos"
"816";"816";"Alexandre Costa";"Jardim"
"817";"817";"Sr. Gúbio Costa";"Mercearia"
"818";"818";"Yuri Braga";"Esportes"
"819";"819";"Felipe Macedo";"Ferramentas"
"820";"820";"Luiza Martins";"Livros"
"821";"821";"Lara Xavier";"Esportes"
"822";"822";"Srta. Maria Luiza Silva";"Jogos"
"823";"823";"Isis Barros";"Jogos"
"824";"824";"Sílvia Pereira";"Jardim"
"825";"825";"Júlio Batista";"Jóias"
"826";"826";"Giovanna Reis";"Jardim"
"827";"827";"Joana Franco";"Jardim"
"828";"828";"Maria Eduarda Nogueira";"Sapatos"
"829";"829";"Carlos Reis";"Industrial"
"830";"830";"Rafael Franco";"Crianças"
"831";"831";"Benício Franco Neto";"Computadores"
"832";"832";"Eduardo Nogueira";"Computadores"
"833";"833";"Ricardo Moreira";"Jóias"
"834";"834";"Alícia Moraes";"Computadores"
"835";"835";"Nataniel Souza";"Computadores"
"836";"836";"Larissa Xavier";"Jogos"
"837";"837";"Pietro Saraiva";"Turismo"
"838";"838";"Vitor Reis";"Livros"
"839";"839";"Laura Franco";"Filmes"
"840";"840";"Antônio Santos Jr.";"Livros"
"841";"841";"João Pedro Oliveira Neto";"Livros"
"842";"842";"Felipe Martins";"Eletrônicos"
"843";"843";"Davi Lucca Reis";"Bebê"
"844";"844";"Ladislau Batista";"Roupas"
"845";"845";"Pietro Saraiva";"Saúde"
"846";"846";"Lucas Carvalho Neto";"Eletrônicos"
"847";"847";"Daniel Souza";"Bebê"
"848";"848";"Maria Clara Reis Jr.";"Livros"
"849";"849";"Marcela Franco";"Sapatos"
"850";"850";"Ofélia Moreira";"Jóias"
"851";"851";"Gabriel Silva";"Filmes"
"852";"852";"Valentina Pereira";"Casa"
"853";"853";"Ofélia Saraiva";"Beleza"
"854";"854";"Hélio Franco";"Industrial"
"855";"855";"Sarah Braga";"Filmes"
"856";"856";"Elisa Batista";"Jardim"
"857";"857";"Clara Carvalho";"Beleza"
"858";"858";"João Lucas Silva";"Mercearia"
"859";"859";"Sr. Kléber Batista";"Saúde"
"860";"860";"Davi Pereira";"Jóias"
"861";"861";"Isabelly Nogueira";"Eletrônicos"
"862";"862";"Vitor Santos";"Beleza"
"863";"863";"Antônio Carvalho";"Industrial"
"864";"864";"Isis Santos";"Livros"
"865";"865";"Mércia Barros";"Sapatos"
"866";"866";"Dr. Rafael Costa";"Bebê"
"867";"867";"Norberto Franco";"Saúde"
"868";"868";"Paula Barros";"Beleza"
"869";"869";"Antonella Barros";"Sapatos"
"870";"870";"Roberto Batista Filho";"Brinquedos"
"871";"871";"Lorena Barros";"Sapatos"
"872";"872";"Bruna Moraes";"Jogos"
"873";"873";"Dr. Joaquim Saraiva";"Esportes"
"874";"874";"Lavínia Saraiva";"Crianças"
"875";"875";"Valentina Santos";"Esportes"
"876";"876";"Lorraine Santos";"Beleza"
"877";"877";"Marcos Martins";"Jardim"
"878";"878";"Lucca Macedo";"Filmes"
"879";"879";"Isabella Pereira";"Computadores"
"880";"880";"Dalila Braga";"Computadores"
"881";"881";"Morgana Xavier";"Casa"
"882";"882";"Dra. Valentina Carvalho";"Sapatos"
"883";"883";"Isabelly Melo";"Beleza"
"884";"884";"Carla Carvalho";"Jogos"
"885";"885";"Pedro Henrique Braga";"Música"
"886";"886";"Silas Melo";"Mercearia"
"887";"887";"Carlos Silva";"Industrial"
"888";"888";"Suélen Barros";"Sapatos"
"889";"889";"Beatriz Reis";"Esportes"
"890";"890";"Marcelo Saraiva";"Beleza"
"891";"891";"Beatriz Batista";"Música"
"892";"892";"Sra. Marina Saraiva";"Industrial"
"893";"893";"Yango Moraes";"Crianças"
"894";"894";"Roberta Franco";"Eletrônicos"
"895";"895";"Isabella Souza";"Livros"
"896";"896";"Norberto Xavier";"Jogos"
"897";"897";"João Miguel Saraiva";"Saúde"
"898";"898";"Arthur Reis";"Roupas"
"899";"899";"Emanuelly Costa";"Bebê"
"900";"900";"Lorena Reis";"Jardim"
"901";"901";"Valentina Reis";"Música"
"902";"902";"Guilherme Melo";"Jóias"
"903";"903";"Tertuliano Martins";"Ferramentas"
"904";"904";"Suélen Carvalho";"Casa"
"905";"905";"Antônio Barros";"Livros"
"906";"906";"Daniel Carvalho";"Jóias"
"907";"907";"Mércia Batista";"Roupas"
"908";"908";"Fábio Martins";"Bebê"
"909";"909";"Hélio Barros";"Automotivo"
"910";"910";"Gabriel Barros Jr.";"Eletrônicos"
"911";"911";"Liz Franco";"Livros"
"912";"912";"Lívia Costa Neto";"Sapatos"
"913";"913";"Théo Moraes";"Jogos"
"914";"914";"Fabrício Franco";"Sapatos"
"915";"915";"Alessandra Costa";"Jóias"
"916";"916";"Cecília Melo";"Música"
"917";"917";"Bruna Oliveira";"Jogos"
"918";"918";"Murilo Souza";"Computadores"
"919";"919";"Carla Costa";"Livros"
"920";"920";"João Costa";"Sapatos"
"921";"921";"Maria Alice Braga";"Jóias"
"922";"922";"Víctor Moraes";"Livros"
"923";"923";"Marcelo Silva";"Beleza"
"924";"924";"Maria Moraes";"Saúde"
"925";"925";"Roberta Carvalho";"Ferramentas"
"926";"926";"Alexandre Souza";"Música"
"927";"927";"Ana Luiza Barros";"Brinquedos"
"928";"928";"Yasmin Xavier";"Saúde"
"929";"929";"Caio Macedo";"Jogos"
"930";"930";"Alice Braga";"Jardim"
"931";"931";"Félix Barros";"Automotivo"
"932";"932";"Felipe Oliveira";"Crianças"
"933";"933";"Yago Martins Filho";"Ferramentas"
"934";"934";"Célia Souza";"Industrial"
"935";"935";"Ana Luiza Pereira";"Jóias"
"936";"936";"Isis Braga";"Mercearia"
"937";"937";"Sr. Yango Saraiva";"Eletrônicos"
"938";"938";"Enzo Barros";"Turismo"
"939";"939";"Dra. Ofélia Albuquerque";"Beleza"
"940";"940";"João Batista Neto";"Jardim"
"941";"941";"Aline Franco";"Brinquedos"
"942";"942";"Davi Souza";"Beleza"
"943";"943";"Miguel Xavier";"Industrial"
"944";"944";"Fábio Melo";"Eletrônicos"
"945";"945";"Sr. Enzo Costa";"Livros"
"946";"946";"Dra. Eloá Reis";"Jardim"
"947";"947";"Roberto Costa";"Beleza"
"948";"948";"Júlia Saraiva Jr.";"Crianças"
"949";"949";"Vicente Saraiva";"Esportes"
"950";"950";"Raul Saraiva";"Jardim"
"951";"951";"Fabiano Moreira";"Roupas"
"952";"952";"Caio Braga";"Brinquedos"
"953";"953";"Enzo Gabriel Carvalho";"Música"
"954";"954";"Talita Melo";"Saúde"
"955";"955";"Yago Santos";"Livros"
"956";"956";"Vicente Carvalho";"Roupas"
"957";"957";"Srta. Luiza Pereira";"Beleza"
"958";"958";"Miguel Reis";"Crianças"
"959";"959";"Marcela Xavier";"Eletrônicos"
"960";"960";"Silas Albuquerque Neto";"Esportes"
"961";"961";"Raul Saraiva";"Computadores"
"962";"962";"Luiza Oliveira Jr.";"Casa"
"963";"963";"Washington Santos";"Livros"
"964";"964";"Aline Macedo Neto";"Saúde"
"965";"965";"Pedro Santos";"Livros"
"966";"966";"Talita Braga";"Saúde"
"967";"967";"Luiza Reis Jr.";"Música"
"968";"968";"Bruna Pereira";"Jardim"
"969";"969";"Dalila Souza";"Computadores"
"970";"970";"Emanuel Reis";"Bebê"
"971";"971";"Alice Silva Neto";"Jardim"
"972";"972";"Fabrícia Oliveira";"Filmes"
"973";"973";"Gúbio Martins";"Beleza"
"974";"974";"Fabrício Souza";"Turismo"
"975";"975";"Liz Pereira";"Casa"
"976";"976";"Pietro Nogueira";"Jogos"
"977";"977";"Gúbio Barros";"Jóias"
"978";"978";"Cecília Moreira";"Livros"
"979";"979";"Ana Laura Franco";"Eletrônicos"
"980";"980";"Maria Franco Neto";"Computadores"
"981";"981";"Maria Luiza Martins";"Eletrônicos"
"982";"982";"Dr. Hélio Batista";"Bebê"
"983";"983";"Gabriel Nogueira";"Computadores"
"984";"984";"Maria Alice Xavier";"Crianças"
"985";"985";"Sophia Martins";"Casa"
"986";"986";"Fabrícia Carvalho";"Música"
"987";"987";"Margarida Silva";"Livros"
"988";"988";"Sirineu Nogueira";"Turismo"
"989";"989";"Srta. Meire Moraes";"Crianças"
"990";"990";"Manuela Xavier";"Automotivo"
"991";"991";"Dr. Sirineu Nogueira";"Crianças"
"992";"992";"Elisa Xavier";"Industrial"
"993";"993";"Hugo Costa";"Beleza"
"994";"994";"Dr. Miguel Oliveira";"Esportes"
"995";"995";"Maria Martins";"Brinquedos"
"996";"996";"Márcia Batista";"Jardim"
"997";"997";"Liz Macedo";"Bebê"
"998";"998";"Dra. Alessandra Batista";"Filmes"
"999";"999";"Giovanna Saraiva";"Crianças"
"1000";"1000";"Liz Albuquerque";"Bebê"
"1001";"1001";"Félix Moreira Neto";"Eletrônicos"
"1002";"1002";"Emanuel Santos";"Ferramentas"
"1003";"1003";"Srta. Maria Júlia Costa";"Beleza"
"1004";"1004";"Rafael Saraiva";"Saúde"
"1005";"1005";"Arthur Souza";"Jóias"
"1006";"1006";"Isaac Reis";"Mercearia"
"1007";"1007";"Ladislau Martins";"Bebê"
"1008";"1008";"João Lucas Santos";"Sapatos"
"1009";"1009";"Feliciano Costa";"Esportes"
"1010";"1010";"Antonella Saraiva";"Jogos"
"1011";"1011";"Elisa Carvalho";"Mercearia"
"1012";"1012";"Fabrício Moreira";"Brinquedos"
"1013";"1013";"Hélio Martins Neto";"Industrial"
"1014";"1014";"Dra. Melissa Souza";"Turismo"
"1015";"1015";"Alice Braga";"Beleza"
"1016";"1016";"Dr. Leonardo Macedo";"Turismo"
"1017";"1017";"Dr. João Costa";"Automotivo"
"1018";"1018";"Dr. Joaquim Melo";"Industrial"
"1019";"1019";"Margarida Moreira";"Automotivo"
"1020";"1020";"Leonardo Oliveira";"Industrial"
"1021";"1021";"Carla Nogueira";"Saúde"
"1022";"1022";"Aline Franco Jr.";"Música"
"1023";"1023";"Lorraine Carvalho";"Computadores"
"1024";"1024";"Deneval Moraes";"Automotivo"
"1025";"1025";"Srta. Fabrícia Moreira";"Mercearia"
"1026";"1026";"Frederico Carvalho";"Crianças"
"1027";"1027";"Célia Oliveira";"Computadores"
"1028";"1028";"Ígor Souza";"Beleza"
"1029";"1029";"Roberto Franco";"Ferramentas"
"1030";"1030";"Fabrícia Nogueira";"Bebê"
"1031";"1031";"Joana Melo Jr.";"Mercearia"
"1032";"1032";"Benjamin Santos";"Jóias"
"1033";"1033";"Srta. Ofélia Albuquerque";"Saúde"
"1034";"1034";"Joaquim Nogueira";"Mercearia"
"1035";"1035";"Calebe Barros";"Mercearia"
"1036";"1036";"Danilo Oliveira";"Bebê"
"1037";"1037";"Leonardo Nogueira";"Crianças"
"1038";"1038";"Marli Martins";"Jardim"
"1039";"1039";"Ana Júlia Carvalho Filho";"Esportes"
"1040";"1040";"Valentina Franco";"Turismo"
"1041";"1041";"Sarah Xavier";"Jardim"
"1042";"1042";"Breno Braga";"Eletrônicos"
"1043";"1043";"Mércia Saraiva";"Turismo"
"1044";"1044";"Víctor Nogueira";"Saúde"
"1045";"1045";"Norberto Melo Neto";"Brinquedos"
"1046";"1046";"Roberta Silva";"Jóias"
"1047";"1047";"Eduarda Saraiva";"Roupas"
"1048";"1048";"Henrique Oliveira";"Esportes"
"1049";"1049";"Ana Clara Pereira";"Ferramentas"
"1050";"1050";"Isaac Nogueira";"Crianças"
"1051";"1051";"Nicolas Moreira";"Beleza"
"1052";"1052";"César Reis";"Livros"
"1053";"1053";"Fabiano Albuquerque";"Computadores"
"1054";"1054";"Feliciano Nogueira";"Brinquedos"
"1055";"1055";"Washington Braga";"Livros"
"1056";"1056";"Sarah Xavier";"Mercearia"
"1057";"1057";"Isabelly Pereira";"Computadores"
"1058";"1058";"Felícia Barros";"Esportes"
"1059";"1059";"Antônio Martins";"Jardim"
"1060";"1060";"Gabriel Albuquerque";"Jardim"
"1061";"1061";"Gúbio Nogueira";"Industrial"
"1062";"1062";"Suélen Macedo";"Crianças"
"1063";"1063";"Yago Oliveira";"Ferramentas"
"1064";"1064";"Norberto Martins";"Mercearia"
"1065";"1065";"Mércia Costa Filho";"Casa"
"1066";"1066";"Paula Saraiva";"Beleza"
"1067";"1067";"Sr. Rafael Moraes";"Música"
"1068";"1068";"Bruna Carvalho Neto";"Eletrônicos"
"1069";"1069";"Beatriz Moraes Neto";"Beleza"
"1070";"1070";"Joaquim Pereira";"Jóias"
"1071";"1071";"Danilo Reis";"Crianças"
"1072";"1072";"Kléber Carvalho";"Roupas"
"1073";"1073";"Sara Pereira";"Crianças"
"1074";"1074";"Ricardo Braga";"Brinquedos"
"1075";"1075";"Isabelly Melo";"Filmes"
"1076";"1076";"Clara Costa";"Música"
"1077";"1077";"Samuel Oliveira";"Livros"
"1078";"1078";"Eduarda Santos";"Sapatos"
"1079";"1079";"Isis Xavier";"Música"
"1080";"1080";"Ana Laura Pereira Filho";"Saúde"
"1081";"1081";"Helena Pereira";"Esportes"
"1082";"1082";"Melissa Carvalho";"Casa"
"1083";"1083";"Maria Clara Martins";"Eletrônicos"
"1084";"1084";"Maria Helena Pereira";"Saúde"
"1085";"1085";"Felícia Braga";"Música"
"1086";"1086";"Sra. Carla Franco";"Industrial"
"1087";"1087";"Salvador Batista";"Automotivo"
"1088";"1088";"Sra. Morgana Melo";"Casa"
"1089";"1089";"Mércia Santos";"Jogos"
"1090";"1090";"Ana Clara Silva";"Casa"
"1091";"1091";"Benjamin Costa";"Turismo"
"1092";"1092";"Gabriel Saraiva";"Industrial"
"1093";"1093";"Dalila Xavier";"Jóias"
"1094";"1094";"Dra. Maria Clara Reis";"Filmes"
"1095";"1095";"João Pedro Pereira";"Casa"
"1096";"1096";"Lívia Costa";"Jóias"
"1097";"1097";"Maria Helena Moreira";"Jogos"
"1098";"1098";"Raul Carvalho";"Automotivo"
"1099";"1099";"Luiza Melo";"Brinquedos"
"1100";"1100";"Lara Macedo";"Jardim"
"1101";"1101";"Leonardo Carvalho";"Turismo"
"1102";"1102";"Sara Costa";"Automotivo"
"1103";"1103";"Srta. Bruna Silva";"Eletrônicos"
